snapshot,event_id,commence,home,away,bookmaker,market,outcome,point,price,last_update
2026-09-15T1049,8bc1f4d74cf888c97c0216fd26c4ece7,2026-09-18T18:45:00Z,Monza,Sassuolo,betvictor,h2h,Sassuolo,,2.25,2026-09-15T10:46:43Z
2026-09-15T1049,8bc1f4d74cf888c97c0216fd26c4ece7,2026-09-18T18:45:00Z,Monza,Sassuolo,betvictor,h2h,Draw,,3.5,2026-09-15T10:46:43Z
2026-09-15T1049,8bc1f4d74cf888c97c0216fd26c4ece7,2026-09-18T18:45:00Z,Monza,Sassuolo,betano_uk,h2h,Monza,,2.9,2026-09-15T10:47:42Z
2026-09-15T1049,8bc1f4d74cf888c97c0216fd26c4ece7,2026-09-18T18:45:00Z,Monza,Sassuolo,betano_uk,h2h,Sassuolo,,2.25,2026-09-15T10:47:42Z
2026-09-15T1049,8bc1f4d74cf888c97c0216fd26c4ece7,2026-09-18T18:45:00Z,Monza,Sassuolo,betano_uk,h2h,Draw,,3.5,2026-09-15T10:47:42Z
2026-09-15T1049,8bc1f4d74cf888c97c0216fd26c4ece7,2026-09-18T18:45:00Z,Monza,Sassuolo,betfair_sb_uk,h2h,Monza,,3.1,2026-09-15T10:48:32Z
2026-09-15T1049,8bc1f4d74cf888c97c0216fd26c4ece7,2026-09-18T18:45:00Z,Monza,Sassuolo,betfair_sb_uk,h2h,Sassuolo,,2.3,2026-09-15T10:48:32Z
2026-09-15T1049,8bc1f4d74cf888c97c0216fd26c4ece7,2026-09-18T18:45:00Z,Monza,Sassuolo,betfair_sb_uk,h2h,Draw,,3.4,2026-09-15T10:48:32Z
2026-09-15T1049,8bc1f4d74cf888c97c0216fd26c4ece7,2026-09-18T18:45:00Z,Monza,Sassuolo,betonlineag,h2h,Monza,,2.98,2026-09-15T10:48:31Z
2026-09-15T1049,8bc1f4d74cf888c97c0216fd26c4ece7,2026-09-18T18:45:00Z,Monza,Sassuolo,betonlineag,h2h,Sassuolo,,2.43,2026-09-15T10:48:31Z
2026-09-15T1049,8bc1f4d74cf888c97c0216fd26c4ece7,2026-09-18T18:45:00Z,Monza,Sassuolo,betonlineag,h2h,Draw,,3.48,2026-09-15T10:48:31Z
2026-09-15T1049,8bc1f4d74cf888c97c0216fd26c4ece7,2026-09-18T18:45:00Z,Monza,Sassuolo,betonlineag,totals,Over,2.5,1.88,2026-09-15T10:48:31Z
2026-09-15T1049,8bc1f4d74cf888c97c0216fd26c4ece7,2026-09-18T18:45:00Z,Monza,Sassuolo,betonlineag,totals,Under,2.5,1.9,2026-09-15T10:48:31Z
2026-09-15T1049,8bc1f4d74cf888c97c0216fd26c4ece7,2026-09-18T18:45:00Z,Monza,Sassuolo,everygame,h2h,Monza,,2.95,2026-09-15T10:42:51Z
2026-09-15T1049,8bc1f4d74cf888c97c0216fd26c4ece7,2026-09-18T18:45:00Z,Monza,Sassuolo,everygame,h2h,Sassuolo,,2.25,2026-09-15T10:42:51Z
2026-09-15T1049,8bc1f4d74cf888c97c0216fd26c4ece7,2026-09-18T18:45:00Z,Monza,Sassuolo,everygame,h2h,Draw,,3.3,2026-09-15T10:42:51Z
2026-09-15T1049,8bc1f4d74cf888c97c0216fd26c4ece7,2026-09-18T18:45:00Z,Monza,Sassuolo,coral,h2h,Monza,,2.87,2026-09-15T10:48:12Z
2026-09-15T1049,8bc1f4d74cf888c97c0216fd26c4ece7,2026-09-18T18:45:00Z,Monza,Sassuolo,coral,h2h,Sassuolo,,2.4,2026-09-15T10:48:12Z
2026-09-15T1049,8bc1f4d74cf888c97c0216fd26c4ece7,2026-09-18T18:45:00Z,Monza,Sassuolo,coral,h2h,Draw,,3.5,2026-09-15T10:48:12Z
2026-09-15T1049,8bc1f4d74cf888c97c0216fd26c4ece7,2026-09-18T18:45:00Z,Monza,Sassuolo,ladbrokes_uk,h2h,Monza,,2.8,2026-09-15T10:48:13Z
2026-09-15T1049,8bc1f4d74cf888c97c0216fd26c4ece7,2026-09-18T18:45:00Z,Monza,Sassuolo,ladbrokes_uk,h2h,Sassuolo,,2.37,2026-09-15T10:48:13Z
2026-09-15T1049,8bc1f4d74cf888c97c0216fd26c4ece7,2026-09-18T18:45:00Z,Monza,Sassuolo,ladbrokes_uk,h2h,Draw,,3.4,2026-09-15T10:48:13Z
2026-09-15T1049,8bc1f4d74cf888c97c0216fd26c4ece7,2026-09-18T18:45:00Z,Monza,Sassuolo,coolbet,h2h,Monza,,3.1,2026-09-15T10:48:12Z
2026-09-15T1049,8bc1f4d74cf888c97c0216fd26c4ece7,2026-09-18T18:45:00Z,Monza,Sassuolo,coolbet,h2h,Sassuolo,,2.39,2026-09-15T10:48:12Z
2026-09-15T1049,8bc1f4d74cf888c97c0216fd26c4ece7,2026-09-18T18:45:00Z,Monza,Sassuolo,coolbet,h2h,Draw,,3.45,2026-09-15T10:48:12Z
2026-09-15T1049,8bc1f4d74cf888c97c0216fd26c4ece7,2026-09-18T18:45:00Z,Monza,Sassuolo,coolbet,totals,Over,2.5,1.87,2026-09-15T10:48:12Z
2026-09-15T1049,8bc1f4d74cf888c97c0216fd26c4ece7,2026-09-18T18:45:00Z,Monza,Sassuolo,coolbet,totals,Under,2.5,2.02,2026-09-15T10:48:12Z
2026-09-15T1049,8bc1f4d74cf888c97c0216fd26c4ece7,2026-09-18T18:45:00Z,Monza,Sassuolo,betanysports,h2h,Monza,,2.98,2026-09-15T10:48:53Z
2026-09-15T1049,8bc1f4d74cf888c97c0216fd26c4ece7,2026-09-18T18:45:00Z,Monza,Sassuolo,betanysports,h2h,Sassuolo,,2.43,2026-09-15T10:48:53Z
2026-09-15T1049,8bc1f4d74cf888c97c0216fd26c4ece7,2026-09-18T18:45:00Z,Monza,Sassuolo,betanysports,h2h,Draw,,3.48,2026-09-15T10:48:53Z
2026-09-15T1049,8bc1f4d74cf888c97c0216fd26c4ece7,2026-09-18T18:45:00Z,Monza,Sassuolo,betanysports,totals,Over,2.5,1.88,2026-09-15T10:48:53Z
2026-09-15T1049,8bc1f4d74cf888c97c0216fd26c4ece7,2026-09-18T18:45:00Z,Monza,Sassuolo,betanysports,totals,Under,2.5,1.93,2026-09-15T10:48:53Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,leovegas,h2h,Bologna,,1.9,2026-09-15T10:48:53Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,leovegas,h2h,Torino,,3.8,2026-09-15T10:48:53Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,leovegas,h2h,Draw,,3.35,2026-09-15T10:48:53Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,leovegas,totals,Over,2.5,1.92,2026-09-15T10:48:53Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,leovegas,totals,Under,2.5,1.77,2026-09-15T10:48:53Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,unibet_uk,h2h,Bologna,,1.93,2026-09-15T10:47:11Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,unibet_uk,h2h,Torino,,4.0,2026-09-15T10:47:11Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,unibet_uk,h2h,Draw,,3.4,2026-09-15T10:47:11Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,winamax_de,h2h,Bologna,,1.9,2026-09-15T10:48:15Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,winamax_de,h2h,Torino,,3.85,2026-09-15T10:48:15Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,winamax_de,h2h,Draw,,3.55,2026-09-15T10:48:15Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,onexbet,h2h,Bologna,,2.02,2026-09-15T10:48:11Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,onexbet,h2h,Torino,,4.12,2026-09-15T10:48:11Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,onexbet,h2h,Draw,,3.6,2026-09-15T10:48:11Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,onexbet,totals,Over,2.5,2.11,2026-09-15T10:48:11Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,onexbet,totals,Under,2.5,1.85,2026-09-15T10:48:11Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,unibet_fr,h2h,Bologna,,1.83,2026-09-15T10:48:13Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,unibet_fr,h2h,Torino,,3.9,2026-09-15T10:48:13Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,unibet_fr,h2h,Draw,,3.4,2026-09-15T10:48:13Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,codere_it,h2h,Bologna,,1.95,2026-09-15T10:48:11Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,codere_it,h2h,Torino,,4.0,2026-09-15T10:48:11Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,codere_it,h2h,Draw,,3.5,2026-09-15T10:48:11Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,codere_it,totals,Over,2.5,1.93,2026-09-15T10:48:11Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,codere_it,totals,Under,2.5,1.75,2026-09-15T10:48:11Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,winamax_fr,h2h,Bologna,,1.88,2026-09-15T10:47:52Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,winamax_fr,h2h,Torino,,3.75,2026-09-15T10:47:52Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,winamax_fr,h2h,Draw,,3.45,2026-09-15T10:47:52Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,betclic_fr,h2h,Bologna,,1.86,2026-09-15T10:49:06Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,betclic_fr,h2h,Torino,,3.9,2026-09-15T10:49:06Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,betclic_fr,h2h,Draw,,3.38,2026-09-15T10:49:06Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,paddypower,h2h,Bologna,,1.85,2026-09-15T10:48:13Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,paddypower,h2h,Torino,,4.0,2026-09-15T10:48:13Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,paddypower,h2h,Draw,,3.5,2026-09-15T10:48:13Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,betfred_uk,h2h,Bologna,,1.95,2026-09-15T10:48:31Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,betfred_uk,h2h,Torino,,4.0,2026-09-15T10:48:31Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,betfred_uk,h2h,Draw,,3.5,2026-09-15T10:48:31Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,skybet,h2h,Bologna,,1.85,2026-09-15T10:48:54Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,skybet,h2h,Torino,,4.0,2026-09-15T10:48:54Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,skybet,h2h,Draw,,3.5,2026-09-15T10:48:54Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,tipico_de,h2h,Bologna,,1.87,2026-09-15T10:48:53Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,tipico_de,h2h,Torino,,4.2,2026-09-15T10:48:53Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,tipico_de,h2h,Draw,,3.5,2026-09-15T10:48:53Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,tipico_de,totals,Over,2.5,1.97,2026-09-15T10:48:53Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,tipico_de,totals,Under,2.5,1.8,2026-09-15T10:48:53Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,sport888,h2h,Bologna,,1.91,2026-09-15T10:48:32Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,sport888,h2h,Torino,,3.8,2026-09-15T10:48:32Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,sport888,h2h,Draw,,3.3,2026-09-15T10:48:32Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,coral,h2h,Bologna,,1.91,2026-09-15T10:48:12Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,coral,h2h,Torino,,4.0,2026-09-15T10:48:12Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,coral,h2h,Draw,,3.5,2026-09-15T10:48:12Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,nordicbet,h2h,Bologna,,1.92,2026-09-15T10:48:56Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,nordicbet,h2h,Torino,,3.95,2026-09-15T10:48:56Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,nordicbet,h2h,Draw,,3.45,2026-09-15T10:48:56Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,nordicbet,totals,Over,2.5,1.98,2026-09-15T10:48:56Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,nordicbet,totals,Under,2.5,1.78,2026-09-15T10:48:56Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,betsson,h2h,Bologna,,1.92,2026-09-15T10:48:12Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,betsson,h2h,Torino,,3.95,2026-09-15T10:48:12Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,betsson,h2h,Draw,,3.45,2026-09-15T10:48:12Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,betsson,totals,Over,2.5,1.98,2026-09-15T10:48:12Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,betsson,totals,Under,2.5,1.78,2026-09-15T10:48:12Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,williamhill,h2h,Bologna,,1.91,2026-09-15T10:48:13Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,williamhill,h2h,Torino,,3.8,2026-09-15T10:48:13Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,williamhill,h2h,Draw,,3.3,2026-09-15T10:48:13Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,williamhill,totals,Over,2.5,1.95,2026-09-15T10:48:13Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,williamhill,totals,Under,2.5,1.8,2026-09-15T10:48:13Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,ladbrokes_uk,h2h,Bologna,,1.91,2026-09-15T10:48:13Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,ladbrokes_uk,h2h,Torino,,4.0,2026-09-15T10:48:13Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,ladbrokes_uk,h2h,Draw,,3.5,2026-09-15T10:48:13Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,marathonbet,h2h,Bologna,,1.96,2026-09-15T10:47:52Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,marathonbet,h2h,Torino,,4.0,2026-09-15T10:47:52Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,marathonbet,h2h,Draw,,3.5,2026-09-15T10:47:52Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,betway,h2h,Bologna,,1.91,2026-09-15T10:48:33Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,betway,h2h,Torino,,3.6,2026-09-15T10:48:33Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,betway,h2h,Draw,,3.4,2026-09-15T10:48:33Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,smarkets,h2h,Bologna,,1.96,2026-09-15T10:48:33Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,smarkets,h2h,Torino,,4.3,2026-09-15T10:48:33Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,smarkets,h2h,Draw,,3.5,2026-09-15T10:48:33Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,smarkets,h2h_lay,Bologna,,2.02,2026-09-15T10:48:33Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,smarkets,h2h_lay,Torino,,4.7,2026-09-15T10:48:33Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,smarkets,h2h_lay,Draw,,3.7,2026-09-15T10:48:33Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,pinnacle,h2h,Bologna,,1.98,2026-09-15T10:48:52Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,pinnacle,h2h,Torino,,4.05,2026-09-15T10:48:52Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,pinnacle,h2h,Draw,,3.53,2026-09-15T10:48:52Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,betfair_ex_uk,h2h,Bologna,,1.96,2026-09-15T10:48:52Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,betfair_ex_uk,h2h,Torino,,4.2,2026-09-15T10:48:52Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,betfair_ex_uk,h2h,Draw,,3.5,2026-09-15T10:48:52Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,betfair_ex_uk,h2h_lay,Bologna,,2.08,2026-09-15T10:48:52Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,betfair_ex_uk,h2h_lay,Torino,,4.7,2026-09-15T10:48:52Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,betfair_ex_uk,h2h_lay,Draw,,3.7,2026-09-15T10:48:52Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,betfair_ex_eu,h2h,Bologna,,1.96,2026-09-15T10:48:31Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,betfair_ex_eu,h2h,Torino,,4.2,2026-09-15T10:48:31Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,betfair_ex_eu,h2h,Draw,,3.5,2026-09-15T10:48:31Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,betfair_ex_eu,h2h_lay,Bologna,,2.08,2026-09-15T10:48:31Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,betfair_ex_eu,h2h_lay,Torino,,4.7,2026-09-15T10:48:31Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,betfair_ex_eu,h2h_lay,Draw,,3.7,2026-09-15T10:48:31Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,boylesports,h2h,Bologna,,1.91,2026-09-15T10:46:31Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,boylesports,h2h,Torino,,3.75,2026-09-15T10:46:31Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,boylesports,h2h,Draw,,3.3,2026-09-15T10:46:31Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,leovegas_se,h2h,Bologna,,1.85,2026-09-15T10:48:13Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,leovegas_se,h2h,Torino,,3.85,2026-09-15T10:48:13Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,leovegas_se,h2h,Draw,,3.5,2026-09-15T10:48:13Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,leovegas_se,totals,Over,2.5,1.91,2026-09-15T10:48:13Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,leovegas_se,totals,Under,2.5,1.88,2026-09-15T10:48:13Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,livescorebet,h2h,Bologna,,1.83,2026-09-15T10:48:32Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,livescorebet,h2h,Torino,,3.75,2026-09-15T10:48:32Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,livescorebet,h2h,Draw,,3.4,2026-09-15T10:48:32Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,casumo,h2h,Bologna,,1.87,2026-09-15T10:47:52Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,casumo,h2h,Torino,,3.9,2026-09-15T10:47:52Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,casumo,h2h,Draw,,3.55,2026-09-15T10:47:52Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,casumo,totals,Over,2.5,1.88,2026-09-15T10:47:52Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,casumo,totals,Under,2.5,1.87,2026-09-15T10:47:52Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,pmu_fr,h2h,Bologna,,1.85,2026-09-15T10:48:53Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,pmu_fr,h2h,Torino,,3.85,2026-09-15T10:48:53Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,pmu_fr,h2h,Draw,,3.5,2026-09-15T10:48:53Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,pmu_fr,totals,Over,2.5,1.79,2026-09-15T10:48:53Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,pmu_fr,totals,Under,2.5,1.77,2026-09-15T10:48:53Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,unibet_se,h2h,Bologna,,1.93,2026-09-15T10:48:52Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,unibet_se,h2h,Torino,,4.1,2026-09-15T10:48:52Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,unibet_se,h2h,Draw,,3.75,2026-09-15T10:48:52Z
2026-09-15T1049,c7b8233ea02650f1055ae086b169b7a1,2026-09-19T13:00:00Z,Bologna,Torino,unibet_se,totals,Over,2.5,1.91,2026-09-15T10:48:52Z
